season_label,year,class,district,round,game_num,date_time,tournament_id,team1,team1_id,team1_seed,team1_score,team1_winner,team2,team2_id,team2_seed,team2_score,team2_winner,margin,champion,champion_id,incomplete
2012-2013,2012,1,1,Final,1,Feb 22 @7:30 PM,92244,Risco,428,,67,True,Naylor,373,,53,False,14,Risco,428,False
2012-2013,2012,1,1,Semifinals,2,Feb 19 @6:00 PM,92244,Risco,428,,96,True,North Pemiscot,389,,44,False,52,Risco,428,False
2012-2013,2012,1,1,Semifinals,3,Feb 19 @7:30 PM,92244,Clarkton,262,,47,False,Naylor,373,,63,True,16,Risco,428,False
2012-2013,2012,1,1,Quarterfinals,4,Feb 18 @4:00 PM,92244,Risco,428,1,93,True,Koshkonong,98,8,39,False,54,Risco,428,False
2012-2013,2012,1,1,Quarterfinals,5,Feb 18 @7:00 PM,92244,North Pemiscot,389,4,65,True,Delta (Deering),266,5,48,False,17,Risco,428,False
2012-2013,2012,1,1,Quarterfinals,6,Feb 18 @5:30 PM,92244,Clarkton,262,2,89,True,Southland,453,7,47,False,42,Risco,428,False
2012-2013,2012,1,1,Quarterfinals,7,Feb 18 @8:30 PM,92244,Naylor,373,3,53,True,Gideon,300,6,50,False,3,Risco,428,False
2012-2013,2012,1,2,Final,1,Feb 22 @7:30 PM,92361,Leopold,340,,58,False,Scott County Central,436,,64,True,6,Scott County Central,436,False
2012-2013,2012,1,2,Semifinals,2,Feb 19 @6:30 PM,92361,Leopold,340,,87,True,Richland (Essex),425,,47,False,40,Scott County Central,436,False
2012-2013,2012,1,2,Semifinals,3,Feb 19 @8:00 PM,92361,Oak Ridge,401,,55,False,Scott County Central,436,,76,True,21,Scott County Central,436,False
2012-2013,2012,1,2,Quarterfinals,4,Feb 16 @4:30 PM,92361,Leopold,340,1,96,True,The Fulton School at St. Albans,513,8,16,False,80,Scott County Central,436,False
2012-2013,2012,1,2,Quarterfinals,5,Feb 16 @3:00 PM,92361,Richland (Essex),425,4,80,True,Delta,269,5,41,False,39,Scott County Central,436,False
2012-2013,2012,1,2,Quarterfinals,6,Feb 16 @1:30 PM,92361,Oak Ridge,401,2,69,True,McKinley Classical Leadership,811,7,40,False,29,Scott County Central,436,False
2012-2013,2012,1,2,Quarterfinals,7,Feb 16 @6:00 PM,92361,Scott County Central,436,3,101,True,Bell City,211,6,73,False,28,Scott County Central,436,False
2012-2013,2012,1,3,Final,1,Feb 20 @7:30 PM,91737,Eminence,282,,58,True,South Iron,448,,53,False,5,Eminence,282,False
2012-2013,2012,1,3,Semifinals,2,Feb 19 @6:00 PM,91737,Eminence,282,1,83,True,Bunker,248,,55,False,28,Eminence,282,False
2012-2013,2012,1,3,Semifinals,3,Feb 19 @7:30 PM,91737,South Iron,448,,82,True,Lesterville,341,,29,False,53,Eminence,282,False
2012-2013,2012,1,3,Quarterfinals,5,Feb 16 @6:00 PM,91737,Summersville,468,4,57,False,Bunker,248,5,59,True,2,Eminence,282,False
2012-2013,2012,1,3,Quarterfinals,6,Feb 16 @12:00 PM,91737,South Iron,448,2,97,True,Marquand-Zion,359,7,28,False,69,Eminence,282,False
2012-2013,2012,1,3,Quarterfinals,7,Feb 16 @4:30 PM,91737,Lesterville,341,3,45,True,Zalma,507,6,44,False,1,Eminence,282,False
2012-2013,2012,1,4,Final,1,Feb 22 @6:30 PM,92706,Hurley,324,,55,True,Verona,484,,52,False,3,Hurley,324,False
2012-2013,2012,1,4,Semifinals,2,Feb 19 @6:00 PM,92706,Hurley,324,,73,True,Exeter,400,,56,False,17,Hurley,324,False
2012-2013,2012,1,4,Semifinals,3,Feb 19 @7:30 PM,92706,Verona,484,,53,True,Niangua,381,,45,False,8,Hurley,324,False
2012-2013,2012,1,4,Quarterfinals,4,Feb 16 @2:00 PM,92706,Hurley,324,1,71,True,Chadwick,256,8,39,False,32,Hurley,324,False
2012-2013,2012,1,4,Quarterfinals,5,Feb 16 @3:30 PM,92706,Exeter,400,4,57,True,Lutie,130,5,44,False,13,Hurley,324,False
2012-2013,2012,1,4,Quarterfinals,6,Feb 16 @5:00 PM,92706,Verona,484,2,73,True,Bradleyville,238,7,38,False,35,Hurley,324,False
2012-2013,2012,1,4,Quarterfinals,7,Feb 16 @6:30 PM,92706,Niangua,381,3,60,True,Thomas Jefferson Independent,556,6,47,False,13,Hurley,324,False
2012-2013,2012,1,5,Final,1,Feb 23 @6:30 PM,91141,Fair Play,291,,76,True,Everton,286,,56,False,20,Fair Play,291,False
2012-2013,2012,1,5,Semifinals,2,Feb 22 @6:00 PM,91141,Fair Play,291,,64,True,Walnut Grove,488,,46,False,18,Fair Play,291,False
2012-2013,2012,1,5,Semifinals,3,Feb 22 @7:30 PM,91141,Everton,286,,74,True,Dadeville,263,,57,False,17,Fair Play,291,False
2012-2013,2012,1,5,Quarterfinals,4,Feb 19 @4:00 PM,91141,Fair Play,291,1,72,True,Halfway,310,8,39,False,33,Fair Play,291,False
2012-2013,2012,1,5,Quarterfinals,5,Feb 19 @5:30 PM,91141,Walnut Grove,488,4,50,True,Sheldon,438,5,44,False,6,Fair Play,291,False
2012-2013,2012,1,5,Quarterfinals,6,Feb 19 @7:00 PM,91141,Everton,286,2,68,True,Lockwood,126,7,49,False,19,Fair Play,291,False
2012-2013,2012,1,5,Quarterfinals,7,Feb 19 @8:30 PM,91141,Dadeville,263,3,58,True,Golden City,303,6,49,False,9,Fair Play,291,False
2012-2013,2012,1,6,Final,1,Feb 23 @1:00 PM,91852,Macks Creek,349,,67,True,Humansville,322,,55,False,12,Macks Creek,349,False
2012-2013,2012,1,6,Semifinals,2,Feb 20 @6:00 PM,91852,Macks Creek,349,,41,True,Hermitage,316,,39,False,2,Macks Creek,349,False
2012-2013,2012,1,6,Semifinals,3,Feb 20 @7:30 PM,91852,Wheatland,496,,51,False,Humansville,322,,62,True,11,Macks Creek,349,False
2012-2013,2012,1,6,Quarterfinals,4,Feb 18 @4:00 PM,91852,Macks Creek,349,1,72,True,Tuscumbia,477,8,53,False,19,Macks Creek,349,False
2012-2013,2012,1,6,Quarterfinals,5,Feb 18 @5:30 PM,91852,St. Elizabeth,458,4,35,False,Hermitage,316,5,38,True,3,Macks Creek,349,False
2012-2013,2012,1,6,Quarterfinals,6,Feb 18 @7:00 PM,91852,Wheatland,496,2,66,True,Climax Springs,268,7,60,False,6,Macks Creek,349,False
2012-2013,2012,1,6,Quarterfinals,7,Feb 18 @8:30 PM,91852,Weaubleau,576,3,48,False,Humansville,322,6,65,True,17,Macks Creek,349,False
2012-2013,2012,1,7,Final,1,Feb 23 @7:30 PM,92201,Drexel,275,,91,True,Appleton City,20,,34,False,57,Drexel,275,False
2012-2013,2012,1,7,Semifinals,2,Feb 20 @8:15 PM,92201,Drexel,275,,92,True,Ballard,210,,19,False,73,Drexel,275,False
2012-2013,2012,1,7,Semifinals,3,Feb 20 @5:45 PM,92201,Bronaugh,243,,69,False,Appleton City,20,,72,True,3,Drexel,275,False
2012-2013,2012,1,7,Quarterfinals,4,Feb 18 @4:30 PM,92201,Drexel,275,1,114,True,Northeast Vernon County,394,8,25,False,89,Drexel,275,False
2012-2013,2012,1,7,Quarterfinals,5,Feb 19 @7:00 PM,92201,Montrose,135,4,39,False,Ballard,210,5,54,True,15,Drexel,275,False
2012-2013,2012,1,7,Quarterfinals,6,Feb 18 @7:00 PM,92201,Bronaugh,243,2,85,True,Hume,323,7,47,False,38,Drexel,275,False
2012-2013,2012,1,7,Quarterfinals,7,Feb 19 @4:30 PM,92201,Appleton City,20,3,55,True,Miami,365,6,47,False,8,Drexel,275,False
2012-2013,2012,1,8,Final,1,Feb 22 @7:30 PM,92363,Pilot Grove,413,,51,True,Otterville,407,,46,False,5,Pilot Grove,413,False
2012-2013,2012,1,8,Semifinals,2,Feb 20 @7:30 PM,92363,Pilot Grove,413,,67,True,Chilhowee,260,,27,False,40,Pilot Grove,413,False
2012-2013,2012,1,8,Semifinals,3,Feb 20 @9:00 PM,92363,Leeton,339,,47,False,Otterville,407,,66,True,19,Pilot Grove,413,False
2012-2013,2012,1,8,Quarterfinals,4,Feb 19 @4:30 PM,92363,Pilot Grove,413,1,78,True,Kingsville,332,8,55,False,23,Pilot Grove,413,False
2012-2013,2012,1,8,Quarterfinals,5,Feb 19 @6:00 PM,92363,Chilhowee,260,4,55,True,Northwest (Hughesville),395,5,52,False,3,Pilot Grove,413,False
2012-2013,2012,1,8,Quarterfinals,6,Feb 19 @7:30 PM,92363,Leeton,339,2,53,True,Bunceton,247,7,37,False,16,Pilot Grove,413,False
2012-2013,2012,1,8,Quarterfinals,7,Feb 19 @9:00 PM,92363,Otterville,407,3,67,True,Calhoun,251,6,52,False,15,Pilot Grove,413,False
2012-2013,2012,1,9,Final,1,Feb 23 @6:00 PM,91590,Glasgow,302,,52,True,Community,274,,51,False,1,Glasgow,302,False
2012-2013,2012,1,9,Semifinals,2,Feb 22 @6:00 PM,91590,Glasgow,302,,66,True,Prairie Home,420,,35,False,31,Glasgow,302,False
2012-2013,2012,1,9,Semifinals,3,Feb 22 @7:30 PM,91590,Community,274,,54,True,Chamois,258,,46,False,8,Glasgow,302,False
2012-2013,2012,1,9,Quarterfinals,4,Feb 19 @4:30 PM,91590,Glasgow,302,1,78,True,Missouri School for the Deaf,442,8,25,False,53,Glasgow,302,False
2012-2013,2012,1,9,Quarterfinals,5,Feb 19 @6:00 PM,91590,Prairie Home,420,4,53,True,Jamestown,326,5,26,False,27,Glasgow,302,False
2012-2013,2012,1,9,Quarterfinals,6,Feb 19 @7:30 PM,91590,Community,274,2,48,True,Calvary Lutheran,769,7,29,False,19,Glasgow,302,False
2012-2013,2012,1,9,Quarterfinals,7,Feb 19 @9:00 PM,91590,Chamois,258,3,54,True,Higbee,317,6,24,False,30,Glasgow,302,False
2012-2013,2012,1,10,Final,1,Feb 22 @7:20 PM,92640,Marion County,356,,55,True,North Shelby,391,,49,False,6,Marion County,356,False
2012-2013,2012,1,10,Semifinals,2,Feb 20 @6:00 PM,92640,Marion County,356,,43,True,La Plata,336,,41,False,2,Marion County,356,False
2012-2013,2012,1,10,Semifinals,3,Feb 20 @7:20 PM,92640,North Shelby,391,,50,True,Bevier,214,,47,False,3,Marion County,356,False
2012-2013,2012,1,10,Quarterfinals,4,Feb 18 @4:30 PM,92640,Marion County,356,1,66,True,Brashear,239,8,23,False,43,Marion County,356,False
2012-2013,2012,1,10,Quarterfinals,5,Feb 18 @5:45 PM,92640,La Plata,336,4,56,True,Macon County/Bucklin,350,5,50,False,6,Marion County,356,False
2012-2013,2012,1,10,Quarterfinals,6,Feb 18 @7:00 PM,92640,North Shelby,391,2,77,True,Madison,351,7,38,False,39,Marion County,356,False
2012-2013,2012,1,10,Quarterfinals,7,Feb 18 @8:15 PM,92640,Atlanta,27,3,58,False,Bevier,214,6,60,True,2,Marion County,356,False
2012-2013,2012,1,11,Final,1,Feb 23 @6:30 PM,91768,Meadville,363,,62,True,Linn County,346,,36,False,26,Meadville,363,False
2012-2013,2012,1,11,Semifinals,2,Feb 22 @8:15 PM,91768,Meadville,363,,70,True,Grundy County,308,,41,False,29,Meadville,363,False
2012-2013,2012,1,11,Semifinals,3,Feb 22 @5:45 PM,91768,Linn County,346,,62,True,Newtown-Harris,380,,52,False,10,Meadville,363,False
2012-2013,2012,1,11,Quarterfinals,4,Feb 19 @5:45 PM,91768,Meadville,363,1,82,True,Tri-County,475,8,31,False,51,Meadville,363,False
2012-2013,2012,1,11,Quarterfinals,5,Feb 19 @8:15 PM,91768,Green City,305,4,65,False,Grundy County,308,5,73,True,8,Meadville,363,False
2012-2013,2012,1,11,Quarterfinals,6,Feb 18 @5:45 PM,91768,Linn County,346,2,63,True,Gilman City,301,7,53,False,10,Meadville,363,False
2012-2013,2012,1,11,Quarterfinals,7,Feb 18 @8:15 PM,91768,Newtown-Harris,380,3,67,True,Novinger,398,6,37,False,30,Meadville,363,False
2012-2013,2012,1,12,Final,1,Feb 22 @7:15 PM,92739,Hale,309,,63,True,Northwestern (Mendon),396,,53,False,10,Hale,309,False
2012-2013,2012,1,12,Semifinals,2,Feb 20 @5:45 PM,92739,Tina-Avalon,473,1,43,False,Hale,309,,47,True,4,Hale,309,False
2012-2013,2012,1,12,Semifinals,3,Feb 20 @8:15 PM,92739,Norborne,384,,45,False,Northwestern (Mendon),396,,60,True,15,Hale,309,False
2012-2013,2012,1,12,Quarterfinals,5,Feb 19 @5:00 PM,92739,Brunswick,245,4,49,False,Hale,309,5,60,True,11,Hale,309,False
2012-2013,2012,1,12,Quarterfinals,6,Feb 19 @6:15 PM,92739,Norborne,384,2,64,True,Malta Bend,352,7,29,False,35,Hale,309,False
2012-2013,2012,1,12,Quarterfinals,7,Feb 19 @7:30 PM,92739,Northwestern (Mendon),396,3,58,True,Keytesville,330,6,55,False,3,Hale,309,False
2012-2013,2012,1,13,Final,1,Feb 23 @2:30 PM,92446,Wellington-Napoleon,492,,60,True,Hardin-Central,312,,35,False,25,Wellington-Napoleon,492,False
2012-2013,2012,1,13,Semifinals,2,Feb 20 @5:45 PM,92446,Wellington-Napoleon,492,1,61,True,Polo,418,,59,False,2,Wellington-Napoleon,492,False
2012-2013,2012,1,13,Semifinals,3,Feb 20 @8:15 PM,92446,Braymer,240,,42,False,Hardin-Central,312,,45,True,3,Wellington-Napoleon,492,False
2012-2013,2012,1,13,Quarterfinals,5,Feb 19 @5:00 PM,92446,Southwest (Livingston County),454,4,47,False,Polo,418,5,52,True,5,Wellington-Napoleon,492,False
2012-2013,2012,1,13,Quarterfinals,6,Feb 19 @6:15 PM,92446,Braymer,240,2,61,True,Orrick,404,7,47,False,14,Wellington-Napoleon,492,False
2012-2013,2012,1,13,Quarterfinals,7,Feb 19 @7:30 PM,92446,Hardin-Central,312,3,56,True,Wentworth Military Academy,563,6,38,False,18,Wellington-Napoleon,492,False
2012-2013,2012,1,14,Final,1,Feb 23 @4:30 PM,92113,DeKalb,265,,56,False,North Andrew,385,,57,True,1,North Andrew,385,False
2012-2013,2012,1,14,Semifinals,2,Feb 20 @6:00 PM,92113,DeKalb,265,,60,True,Winston,503,,38,False,22,North Andrew,385,False
2012-2013,2012,1,14,Semifinals,3,Feb 20 @9:00 PM,92113,North Andrew,385,,57,True,King City,331,,31,False,26,North Andrew,385,False
2012-2013,2012,1,14,Quarterfinals,4,Feb 18 @4:30 PM,92113,DeKalb,265,1,68,True,Pattonsburg/North Daviess,409,8,35,False,33,North Andrew,385,False
2012-2013,2012,1,14,Quarterfinals,5,Feb 18 @6:00 PM,92113,Winston,503,4,63,True,Stewartsville,462,5,44,False,19,North Andrew,385,False
2012-2013,2012,1,14,Quarterfinals,6,Feb 18 @7:30 PM,92113,North Andrew,385,2,54,True,Osborn,405,7,29,False,25,North Andrew,385,False
2012-2013,2012,1,14,Quarterfinals,7,Feb 18 @9:00 PM,92113,King City,331,3,43,True,Union Star,478,6,36,False,7,North Andrew,385,False
2012-2013,2012,1,15,Final,1,Feb 22 @7:00 PM,91381,Mercer,364,,48,False,Stanberry,460,,50,True,2,Stanberry,460,False
2012-2013,2012,1,15,Semifinals,2,Feb 20 @6:00 PM,91381,Mercer,364,,69,True,Jefferson (Conception),328,,64,False,5,Stanberry,460,False
2012-2013,2012,1,15,Semifinals,3,Feb 20 @9:00 PM,91381,Ridgeway,427,,33,False,Stanberry,460,,42,True,9,Stanberry,460,False
2012-2013,2012,1,15,Quarterfinals,4,Feb 18 @5:45 PM,91381,Mercer,364,1,74,True,Cainsville,250,8,31,False,43,Stanberry,460,False
2012-2013,2012,1,15,Quarterfinals,5,Feb 18 @4:30 PM,91381,Jefferson (Conception),328,4,55,True,North Harrison,387,5,38,False,17,Stanberry,460,False
2012-2013,2012,1,15,Quarterfinals,6,Feb 18 @7:00 PM,91381,Ridgeway,427,2,61,True,Worth County,505,7,54,False,7,Stanberry,460,False
2012-2013,2012,1,15,Quarterfinals,7,Feb 18 @8:15 PM,91381,Stanberry,460,3,49,True,Northeast Nodaway,393,6,42,False,7,Stanberry,460,False
2012-2013,2012,1,16,Final,1,Feb 23 @5:00 PM,92669,Mound City,136,,41,False,Rock Port,429,,43,True,2,Rock Port,429,False
2012-2013,2012,1,16,Semifinals,2,Feb 20 @4:30 PM,92669,Mound City,136,,51,True,South Nodaway,449,,48,False,3,Rock Port,429,False
2012-2013,2012,1,16,Semifinals,3,Feb 20 @5:45 PM,92669,Rock Port,429,,45,True,Nodaway-Holt,383,,44,False,1,Rock Port,429,False
2012-2013,2012,1,16,Quarterfinals,4,Feb 18 @4:30 PM,92669,Mound City,136,1,53,True,South Holt,447,8,16,False,37,Rock Port,429,False
2012-2013,2012,1,16,Quarterfinals,5,Feb 18 @8:15 PM,92669,West Nodaway,494,4,40,False,South Nodaway,449,5,59,True,19,Rock Port,429,False
2012-2013,2012,1,16,Quarterfinals,6,Feb 18 @5:45 PM,92669,Rock Port,429,2,60,True,North Nodaway,388,7,25,False,35,Rock Port,429,False
2012-2013,2012,1,16,Quarterfinals,7,Feb 18 @7:00 PM,92669,Nodaway-Holt,383,3,68,True,Craig/Fairfax,284,6,25,False,43,Rock Port,429,False
2012-2013,2012,2,1,Final,1,Feb 22 @7:30 PM,92520,South Pemiscot,450,,45,False,Bernie,213,,48,True,3,Bernie,213,False
2012-2013,2012,2,1,Semifinals,2,Feb 20 @6:00 PM,92520,Hayti,74,,51,False,South Pemiscot,450,,60,True,9,Bernie,213,False
2012-2013,2012,2,1,Semifinals,3,Feb 20 @7:30 PM,92520,Bernie,213,,70,True,Holcomb,319,,49,False,21,Bernie,213,False
2012-2013,2012,2,1,Quarterfinals,4,Feb 18 @4:00 PM,92520,Hayti,74,1,63,True,Campbell,253,,33,False,30,Bernie,213,False
2012-2013,2012,2,1,Quarterfinals,5,Feb 18 @8:30 PM,92520,Portageville,419,4,54,False,South Pemiscot,450,5,56,True,2,Bernie,213,False
2012-2013,2012,2,1,Quarterfinals,6,Feb 18 @5:30 PM,92520,Bernie,213,2,73,True,Senath-Hornersville,186,7,53,False,20,Bernie,213,False
2012-2013,2012,2,1,Quarterfinals,7,Feb 18 @7:00 PM,92520,Holcomb,319,3,48,True,Bloomfield,219,6,35,False,13,Bernie,213,False
2012-2013,2012,2,1,Sectionals,9,Feb 16 @12:30 PM,92520,Campbell,253,8,66,True,Cooter,281,9,53,False,13,Bernie,213,False
2012-2013,2012,2,2,Final,1,Feb 22 @7:30 PM,91930,Winona,502,,69,True,Thayer,471,,43,False,26,Winona,502,False
2012-2013,2012,2,2,Semifinals,2,Feb 18 @6:00 PM,91930,Winona,502,,77,True,Van Buren,482,,44,False,33,Winona,502,False
2012-2013,2012,2,2,Semifinals,3,Feb 18 @7:30 PM,91930,Thayer,471,,67,True,East Carter,276,,45,False,22,Winona,502,False
2012-2013,2012,2,2,Quarterfinals,4,Feb 16 @10:00 AM,91930,Winona,502,1,59,True,Couch,283,8,37,False,22,Winona,502,False
2012-2013,2012,2,2,Quarterfinals,5,Feb 16 @4:00 PM,91930,Van Buren,482,4,71,True,Neelyville,374,5,60,False,11,Winona,502,False
2012-2013,2012,2,2,Quarterfinals,6,Feb 16 @7:00 PM,91930,Thayer,471,2,74,True,Greenville,307,7,47,False,27,Winona,502,False
2012-2013,2012,2,2,Quarterfinals,7,Feb 16 @1:00 PM,91930,Puxico,422,3,52,False,East Carter,276,6,69,True,17,Winona,502,False
2012-2013,2012,2,3,Final,1,Feb 23 @1:00 PM,92789,Oran,402,,81,True,Advance,6,,74,False,7,Oran,402,False
2012-2013,2012,2,3,Semifinals,2,Feb 19 @6:00 PM,92789,Oran,402,,68,True,Chaffee,257,,60,False,8,Oran,402,False
2012-2013,2012,2,3,Semifinals,3,Feb 19 @8:00 PM,92789,Advance,6,,76,True,Bismarck,216,,53,False,23,Oran,402,False
2012-2013,2012,2,3,Quarterfinals,4,Feb 16 @5:00 PM,92789,Oran,402,1,75,True,Valley,480,8,34,False,41,Oran,402,False
2012-2013,2012,2,3,Quarterfinals,5,Feb 16 @2:00 PM,92789,Chaffee,257,4,75,True,Meadow Heights,362,5,46,False,29,Oran,402,False
2012-2013,2012,2,3,Quarterfinals,6,Feb 16 @11:00 AM,92789,Advance,6,2,91,True,Ellington,452,7,20,False,71,Oran,402,False
2012-2013,2012,2,3,Quarterfinals,7,Feb 16 @8:00 PM,92789,Bismarck,216,3,86,True,Viburnum,486,6,40,False,46,Oran,402,False
2012-2013,2012,2,4,Final,1,Feb 23 @2:30 PM,91043,Crossroads College Preparatory,516,,58,False,Elsberry,52,,75,True,17,Elsberry,52,False
2012-2013,2012,2,4,Semifinals,2,Feb 20 @8:30 PM,91043,Crossroads College Preparatory,516,,74,True,Crystal City,68,,60,False,14,Elsberry,52,False
2012-2013,2012,2,4,Semifinals,3,Feb 20 @7:00 PM,91043,St. Vincent,554,,42,False,Elsberry,52,,44,True,2,Elsberry,52,False
2012-2013,2012,2,4,Quarterfinals,4,Feb 18 @4:00 PM,91043,Crossroads College Preparatory,516,1,70,True,Barat Academy,781,8,39,False,31,Elsberry,52,False
2012-2013,2012,2,4,Quarterfinals,5,Feb 18 @5:30 PM,91043,New Haven,378,4,42,False,Crystal City,68,5,60,True,18,Elsberry,52,False
2012-2013,2012,2,4,Quarterfinals,6,Feb 18 @8:30 PM,91043,St. Vincent,554,2,55,True,Kingston,92,7,40,False,15,Elsberry,52,False
2012-2013,2012,2,4,Quarterfinals,7,Feb 18 @7:00 PM,91043,Elsberry,52,3,53,True,Valle Catholic,559,6,35,False,18,Elsberry,52,False
2012-2013,2012,2,5,Final,1,Feb 23 @7:30 PM,92206,Canton,254,,63,True,South Shelby,451,,48,False,15,Canton,254,False
2012-2013,2012,2,5,Semifinals,2,Feb 22 @6:00 PM,92206,Canton,254,,79,True,Silex,440,,49,False,30,Canton,254,False
2012-2013,2012,2,5,Semifinals,3,Feb 22 @7:30 PM,92206,South Shelby,451,,65,True,Louisiana,129,,58,False,7,Canton,254,False
2012-2013,2012,2,5,Quarterfinals,4,Feb 19 @6:00 PM,92206,Canton,254,1,64,True,Wellsville-Middletown,229,8,36,False,28,Canton,254,False
2012-2013,2012,2,5,Quarterfinals,5,Feb 19 @4:30 PM,92206,Clopton,271,4,57,False,Silex,440,5,59,True,2,Canton,254,False
2012-2013,2012,2,5,Quarterfinals,6,Feb 19 @7:30 PM,92206,South Shelby,451,2,66,True,Paris,156,7,35,False,31,Canton,254,False
2012-2013,2012,2,5,Quarterfinals,7,Feb 19 @9:00 PM,92206,Louisiana,129,3,68,True,Van-Far,483,6,62,False,6,Canton,254,False
2012-2013,2012,2,6,Final,1,Feb 23 @2:00 PM,92647,Northeast (Cairo),392,,67,True,Putnam County,175,,49,False,18,Northeast (Cairo),392,False
2012-2013,2012,2,6,Semifinals,2,Feb 22 @7:00 PM,92647,Northeast (Cairo),392,,71,True,Knox County,333,,46,False,25,Northeast (Cairo),392,False
2012-2013,2012,2,6,Semifinals,3,Feb 22 @4:30 PM,92647,Putnam County,175,,79,True,Marceline,354,,64,False,15,Northeast (Cairo),392,False
2012-2013,2012,2,6,Quarterfinals,4,Feb 19 @4:30 PM,92647,Northeast (Cairo),392,1,75,True,Schuyler County,183,8,31,False,44,Northeast (Cairo),392,False
2012-2013,2012,2,6,Quarterfinals,5,Feb 19 @7:00 PM,92647,Knox County,333,4,60,True,Scotland County,434,5,33,False,27,Northeast (Cairo),392,False
2012-2013,2012,2,6,Quarterfinals,6,Feb 18 @7:00 PM,92647,Putnam County,175,2,95,True,Milan,368,7,52,False,43,Northeast (Cairo),392,False
2012-2013,2012,2,6,Quarterfinals,7,Feb 18 @4:30 PM,92647,Marceline,354,3,50,True,Westran,233,6,39,False,11,Northeast (Cairo),392,False
2012-2013,2012,2,7,Final,1,Feb 23 @2:30 PM,91155,Salisbury,431,,82,True,Fayette,294,,34,False,48,Salisbury,431,False
2012-2013,2012,2,7,Semifinals,2,Feb 22 @6:00 PM,91155,Salisbury,431,,88,True,Harrisburg,313,,60,False,28,Salisbury,431,False
2012-2013,2012,2,7,Semifinals,3,Feb 22 @7:30 PM,91155,Sturgeon,467,,51,False,Fayette,294,,52,True,1,Salisbury,431,False
2012-2013,2012,2,7,Quarterfinals,4,Feb 18,91155,,,,,,,,,,,,Salisbury,431,True
2012-2013,2012,2,7,Quarterfinals,5,Feb 19 @8:00 PM,91155,Harrisburg,313,4,,False,Father Tolton Regional Catholic,917,5,,False,,Salisbury,431,False
2012-2013,2012,2,7,Quarterfinals,6,Feb 19 @6:30 PM,91155,Sturgeon,467,2,90,True,Slater,193,7,36,False,54,Salisbury,431,False
2012-2013,2012,2,7,Quarterfinals,7,Feb 19 @5:00 PM,91155,New Franklin,377,3,61,False,Fayette,294,6,72,True,11,Salisbury,431,False
2012-2013,2012,2,8,Final,1,Feb 23 @6:30 PM,91370,Russellville,430,,54,True,Tipton,474,,53,False,1,Russellville,430,False
2012-2013,2012,2,8,Semifinals,2,Feb 22 @6:00 PM,91370,Cole Camp,272,,66,False,Russellville,430,,69,True,3,Russellville,430,False
2012-2013,2012,2,8,Semifinals,3,Feb 22 @7:30 PM,91370,Tipton,474,,51,True,Linn,347,,45,False,6,Russellville,430,False
2012-2013,2012,2,8,Quarterfinals,4,Feb 19 @4:00 PM,91370,Cole Camp,272,1,76,True,Smithton,444,8,58,False,18,Russellville,430,False
2012-2013,2012,2,8,Quarterfinals,5,Feb 19 @5:30 PM,91370,Russellville,430,4,75,True,Belle,212,5,61,False,14,Russellville,430,False
2012-2013,2012,2,8,Quarterfinals,6,Feb 19 @7:00 PM,91370,Tipton,474,2,59,True,New Bloomfield,376,7,24,False,35,Russellville,430,False
2012-2013,2012,2,8,Quarterfinals,7,Feb 19 @8:30 PM,91370,Linn,347,3,51,True,Stover,465,6,40,False,11,Russellville,430,False
2012-2013,2012,2,9,Final,1,Feb 23 @7:30 PM,93016,Iberia,325,,53,True,Vienna,487,,28,False,25,Iberia,325,False
2012-2013,2012,2,9,Semifinals,2,Feb 20 @6:00 PM,93016,Iberia,325,,73,True,Newburg,379,,49,False,24,Iberia,325,False
2012-2013,2012,2,9,Semifinals,3,Feb 20 @7:30 PM,93016,Richland,181,,69,False,Vienna,487,,73,True,4,Iberia,325,False
2012-2013,2012,2,9,Quarterfinals,4,Feb 18 @4:00 PM,93016,Iberia,325,1,70,True,Laquey,581,8,30,False,40,Iberia,325,False
2012-2013,2012,2,9,Quarterfinals,5,Feb 18 @5:30 PM,93016,Newburg,379,4,41,True,Crocker,288,5,29,False,12,Iberia,325,False
2012-2013,2012,2,9,Quarterfinals,6,Feb 18 @8:30 PM,93016,Richland,181,2,69,True,Stoutland,464,7,47,False,22,Iberia,325,False
2012-2013,2012,2,9,Quarterfinals,7,Feb 18 @7:00 PM,93016,Vienna,487,3,47,True,Plato,414,6,36,False,11,Iberia,325,False
2012-2013,2012,2,10,Final,1,Feb 23 @7:30 PM,92992,Dora,44,,63,True,Gainesville,297,,46,False,17,Dora,44,False
2012-2013,2012,2,10,Semifinals,2,Feb 22 @6:00 PM,92992,Mansfield,353,,47,False,Dora,44,,68,True,21,Dora,44,False
2012-2013,2012,2,10,Semifinals,3,Feb 22 @7:30 PM,92992,Gainesville,297,,50,True,Fordland,295,,49,False,1,Dora,44,False
2012-2013,2012,2,10,Quarterfinals,4,Feb 19 @4:00 PM,92992,Mansfield,353,1,60,True,Bakersfield,9,8,47,False,13,Dora,44,False
2012-2013,2012,2,10,Quarterfinals,5,Feb 19 @5:30 PM,92992,Dora,44,4,66,True,Norwood,397,5,40,False,26,Dora,44,False
2012-2013,2012,2,10,Quarterfinals,6,Feb 19 @7:00 PM,92992,Gainesville,297,2,60,True,Seymour,437,7,31,False,29,Dora,44,False
